id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23745168,Bright 2nd floor apt 2 bedroom private entrance..,159381840,Naza & Jane,,Oakwood Village,43.6863,-79.4406,Entire home/apt,100,2,56,2019-08-04,3.30,1,19
23746310,Beautiful New Condo Entertainment District!,178045588,Fabrice,,Waterfront Communities-The Island,43.63932,-79.39676,Entire home/apt,209,3,13,2019-07-14,0.79,1,0
23748096,Park1 Studio fresh reno Trinity Bellwood's Park,4922265,Francis,,Trinity-Bellwoods,43.64909,-79.4151,Private room,119,2,17,2019-07-18,1.04,9,76
23748213,1 BR VIP Suite across CN Tower & Convention Ctr,99662270,Furnished Rentals,,Waterfront Communities-The Island,43.64498,-79.38904,Entire home/apt,149,1,78,2019-07-18,4.58,5,333
23750536,Bright and Stylish Studio on the Leslie Subway.,124573496,Tatyana,,Don Valley Village,43.77671,-79.36467,Entire home/apt,66,2,59,2019-08-05,3.50,1,105
23750583,Traditional Farm House In the City,165898329,Dave,,Guildwood,43.74044,-79.20814,Entire home/apt,594,3,6,2019-07-25,0.45,1,307
23752030,Hidden Gem in Trendy Roncesvalles/Parkdale,25705258,Michael,,High Park-Swansea,43.6393,-79.45171,Entire home/apt,76,1,167,2019-07-22,10.14,2,318
23753390,"10 min to downtown - 1Bdrm+Den, 2Bath, w/ Parking",33086811,Maria,,Islington-City Centre West,43.62053,-79.52291,Entire home/apt,85,3,22,2019-07-30,4.31,1,45
23753618,【唐家会馆】吉祥房 102,118911328,李太,,Don Valley Village,43.78143,-79.34144,Private room,65,1,6,2019-06-17,0.38,10,75
23756166,"Shafiq's Place-CN Tower, Scotia, MTCC, Rogers Ctr",178182197,Shafiq'S,,Waterfront Communities-The Island,43.64121,-79.38227,Entire home/apt,170,2,77,2019-08-01,5.72,1,145
23757761,LUXURY STUDIO KING WEST (min 3 mnth rental),3521243,Jai,,Waterfront Communities-The Island,43.64812,-79.38662,Entire home/apt,169,90,1,2018-06-30,0.07,1,313
23760902,Spacious one bedroom apartment in downtown Toronto,38718073,Siavosh,,South Parkdale,43.63614,-79.43372,Entire home/apt,80,3,27,2019-07-24,2.27,1,78
23763492,Cozy suite in the heart of Yorkville.,21058649,Andrew,,Annex,43.67094,-79.39351,Entire home/apt,120,3,22,2019-07-03,1.53,1,136
23765001,"Amazing 2 Bedroom, 2 Bath Condo, right dt!",14844214,Henry,,Waterfront Communities-The Island,43.6467,-79.39329,Entire home/apt,225,2,5,2018-08-12,0.29,1,87
23767181,Heart of the Beach Private Master Bedroom Suite,3531908,Christina,,The Beaches,43.67264,-79.29717,Private room,49,1,43,2019-05-05,2.78,2,0
23769586,"*NEW AMAZING UNIT* Modern Luxury, Views & Location",87587601,Marissa,,Waterfront Communities-The Island,43.64659,-79.39422,Entire home/apt,229,3,17,2019-03-13,1.11,4,179
23771803,【唐家会馆】冬房 4,118911328,李太,,Don Valley Village,43.78183,-79.34294,Private room,65,1,3,2019-01-01,0.19,10,68
23772310,【唐家会馆】 夏房 2,118911328,李太,,Don Valley Village,43.78103,-79.34334,Private room,65,1,3,2019-07-07,0.40,10,82
23773292,Lovely Bedroom in Downtown Home,9226712,Greg,,South Parkdale,43.63385,-79.42726,Private room,71,1,12,2019-01-01,0.77,6,0
23773385,Cozy Bedroom with Private Balcony in Downtown,9226712,Greg,,South Parkdale,43.63433,-79.42533,Private room,71,1,19,2018-11-24,1.18,6,0
23773477,Private Bedroom in Beautiful Downtown Home,9226712,Greg,,South Parkdale,43.63534,-79.42667,Private room,71,1,9,2019-01-07,0.58,6,0
23773589,Master Bedroom with Gorgeous Fireplace in Downtown,9226712,Greg,,South Parkdale,43.63584,-79.42554,Private room,71,1,14,2019-01-09,0.89,6,0
23779042,Phenomenal Bachelor - Liberty Village w Breakfast,178404780,Asa,,Niagara,43.63779,-79.41517,Entire home/apt,155,1,27,2019-08-05,1.72,1,9
23780902,Beautiful and Cozy Family Friendly Apartment,718353,Rebecca,,Danforth East York,43.69062,-79.33709,Entire home/apt,98,2,23,2019-08-05,1.40,1,0
23782655,Newly Renovated Suite in Queen West/Parkdale Area,85199541,Kristy,,Roncesvalles,43.64366,-79.43876,Entire home/apt,98,2,40,2018-11-06,2.39,1,0
23783136,Tiny cool boat for adventures travelers!,36088235,Kaveh,,Waterfront Communities-The Island,43.64235,-79.3786,Entire home/apt,100,1,0,,,7,179
23784390,Stylish 2BR Condo in Toronto's DT ❤️ Free Parking,55460113,J,,Waterfront Communities-The Island,43.64085,-79.39714,Entire home/apt,180,1,49,2019-08-06,2.89,2,51
23784951,Beautifully Renovated 5-Bedroom Downtown Suite,9226712,Greg,,South Parkdale,43.63397,-79.42741,Entire home/apt,365,1,24,2018-11-11,1.58,6,0
23785554,Luxury Suite in heart of King West.,22200627,Spencer,,Waterfront Communities-The Island,43.64785,-79.39087,Entire home/apt,399,4,0,,,1,179
23785969,"Upscale neighborhood apt, 2 min walk to the subway",38498474,Malik,,Humewood-Cedarvale,43.69792,-79.43423,Entire home/apt,119,3,7,2019-06-15,0.41,1,155
23786231,Lighthouse Healing Haven for Groovy People,11392837,Nicole,,Roncesvalles,43.64569,-79.44492,Private room,48,1,2,2018-03-18,0.12,1,0
23788051,"Lovely home, private backyard, onsite parking",26001290,Sarah & Joe,,Mimico (includes Humber Bay Shores),43.62032,-79.50296,Entire home/apt,65,7,18,2018-09-30,1.09,1,8
23789275,*Downtown View - 6m walk to subway*,178504640,Ana,,Waterfront Communities-The Island,43.64692,-79.39053,Entire home/apt,299,1,50,2019-07-13,3.12,1,0
23789885,Explore toronto from a great location,96093719,Bahareh,,Waterfront Communities-The Island,43.64172,-79.38042,Entire home/apt,125,1,30,2019-07-29,1.81,1,40
23790243,York St. | Lake and CN Tower Views | Union Station,37514178,TO Stays,,Waterfront Communities-The Island,43.64308,-79.38111,Entire home/apt,155,30,6,2019-06-23,0.39,13,65
23791468,"Private room in Leslieville, Toronto",119009117,Alan,,South Riverdale,43.65763,-79.33808,Private room,35,1,4,2018-04-01,0.24,1,0
23791554,Cosy comfortable clean basement apartment.,12013800,Esther,,Corso Italia-Davenport,43.67558,-79.44105,Private room,42,4,11,2019-07-23,0.64,3,329
23807418,Heart of the Beach,5335746,Sheila,,The Beaches,43.67111,-79.30213,Entire home/apt,155,14,0,,,1,170
23808876,"Annex/College, stately home, quiet street.",3749443,Tom,,Palmerston-Little Italy,43.66284,-79.41258,Entire home/apt,100,2,57,2019-07-15,3.41,1,65
23809791,Chic Mid Century 1 Bedroom Suite,19172993,Jason,,Bay Street Corridor,43.64899,-79.38589,Entire home/apt,180,2,71,2019-07-02,4.16,3,336
23810547,"Last minute deal Downtown , Simple cozy apartment",1148618,Fariba,,Niagara,43.63733,-79.40385,Entire home/apt,120,2,0,,,2,0
23811031,"Bright, Beige-y  Room-Dufferin Grove; Female Only",129316348,Gelek,,Dufferin Grove,43.65583,-79.43702,Private room,52,2,30,2019-07-16,1.83,2,51
23817364,Luxury highrise with stunning view,178774666,Chloe,,Waterfront Communities-The Island,43.64152,-79.38123,Entire home/apt,250,1,0,,,1,0
23823207,Master suite close to down town and Subway,177508014,Alice,,Dovercourt-Wallace Emerson-Junction,43.65984,-79.44771,Private room,65,2,35,2019-07-16,2.12,3,137
23825043,Views from the 6ix,178843177,Ali,,Church-Yonge Corridor,43.65952,-79.37995,Private room,34,1,25,2018-06-27,1.56,1,0
23825295,"Chic, spacious studio in Roncesvalles Village",178845127,Aneez,,Roncesvalles,43.64411,-79.44392,Entire home/apt,76,2,43,2019-07-31,2.61,2,158
23828810,Downtown 29th floor with Lakeview.,49185721,Fabian,,Waterfront Communities-The Island,43.64315,-79.38145,Entire home/apt,140,3,3,2019-05-20,0.20,2,0
23829262,【唐家会馆】如意房 101,118911328,李太,,Don Valley Village,43.78099,-79.34227,Private room,65,1,1,2018-10-31,0.11,10,52
23829476,【唐家会馆】春房 1,118911328,李太,,Don Valley Village,43.7824,-79.34211,Private room,65,1,3,2018-08-06,0.19,10,70
23829689,【唐家会馆】秋房 3,118911328,李太,,Don Valley Village,43.78173,-79.34343,Private room,80,1,7,2019-07-21,0.45,10,74
23829974,【唐家会馆】梅房 5,118911328,李太,,Don Valley Village,43.78176,-79.34158,Private room,54,1,16,2019-06-23,1.02,10,62
23830190,【唐家会馆】竹房 8,118911328,李太,,Don Valley Village,43.77984,-79.34379,Private room,76,1,11,2018-11-25,0.66,10,68
23834076,Parkdale Pied de Terre,29208841,Kate,,South Parkdale,43.6366,-79.42961,Entire home/apt,130,2,16,2019-08-05,1.06,1,166
23836052,Park2 - Renovated house inTrinity Bellwood Park,4922265,Francis,,Trinity-Bellwoods,43.64906,-79.41537,Private room,92,2,10,2019-07-22,0.87,9,79
23836510,Newly renovated house on Trinity Bellwoods Park,4922265,Francis,,Trinity-Bellwoods,43.6477,-79.416,Entire home/apt,291,3,15,2019-07-28,1.03,9,79
23838462,Stylish 1 bedroom by the Lake,54905146,Jojo,,Waterfront Communities-The Island,43.64615,-79.36414,Entire home/apt,110,1,0,,,1,4
23840839,Bright downtown Apartment with Spectacular View!,179019236,Johnny,,Niagara,43.63961,-79.41712,Entire home/apt,78,3,53,2019-07-07,3.16,1,147
23843626,Mei's House - En-Suite QueenBedrm(Room3),179038571,Mei,,Hillcrest Village,43.79182,-79.36317,Private room,50,1,58,2019-07-19,3.57,3,141
23844041,Fantastic Toronto West Spot One Bed room,147671398,Andrey,,New Toronto,43.59791,-79.51155,Entire home/apt,58,1,42,2019-06-11,2.50,12,278
23848087,"Toronto,North York, Deluxe 2 BD/2 BTH + Parking",179104909,Vahesan,,Willowdale East,43.75736,-79.40232,Entire home/apt,138,2,42,2019-08-05,2.73,1,307
23850028,Beautiful 1 bedroom sun-filled apt in Yorkville,84695661,Andrew,,Annex,43.67327,-79.39458,Entire home/apt,120,3,8,2018-07-22,0.49,1,0
23851933,*Bloor West *High park * Old Mill * Old Toronto,176423357,Chris,,Runnymede-Bloor West Village,43.65875,-79.48159,Entire home/apt,100,1,24,2019-07-29,4.14,1,176
23852519,Studio suite a lovely pied-a-terre,161586158,Rebecca,,Dovercourt-Wallace Emerson-Junction,43.66512,-79.42808,Entire home/apt,100,3,18,2019-04-20,1.13,1,283
23853023,Spacious private room with a big tv,60737586,Senthan,,St.Andrew-Windfields,43.75379,-79.40277,Private room,34,1,13,2019-05-04,0.80,1,123
23855586,Bright 3-bedroom apartment on a quiet street,179190066,Xueshichen,,Long Branch,43.59104,-79.54336,Entire home/apt,129,2,34,2019-08-01,2.48,2,331
23855826,Top apartment close to lake and public transit,179190066,Xueshichen,,Long Branch,43.5911,-79.5432,Entire home/apt,134,1,67,2019-07-24,4.03,2,325
23856083,Newly renovated 1 bedroom in Little Italy,114344363,Noon,,Trinity-Bellwoods,43.65272,-79.41497,Entire home/apt,149,3,2,2018-09-27,0.12,8,144
23857936,1 BDRM west end condo-Toronto,83808520,Holly,,Roncesvalles,43.64119,-79.43816,Entire home/apt,85,2,2,2018-05-11,0.13,1,0
23859702,Room in the Roof,32706247,Christina,,Dovercourt-Wallace Emerson-Junction,43.66178,-79.43061,Private room,47,1,2,2018-08-15,0.17,1,0
23860132,Private Room in shared house near TTC- Scarborough,179248076,Neil,,Bendale,43.74432,-79.25307,Private room,54,2,10,2019-07-30,0.62,2,22
23860245,TORONTO HEAVEN Food.Art.Culture.Community,30940056,Pegah,,Trinity-Bellwoods,43.64859,-79.42305,Entire home/apt,335,2,90,2019-07-28,5.34,1,94
23860642,Spacious 1 bedroom apartment in trendy Riverside,179253622,Bill,,South Riverdale,43.66332,-79.34394,Entire home/apt,125,5,16,2019-06-25,1.04,1,171
23862032,Luxury condo41st floor-Sweeping CN Tower/Lake View,5838892,Jefferson & Gina,,Waterfront Communities-The Island,43.64101,-79.382,Entire home/apt,145,1,111,2019-07-24,6.61,4,81
23862832,Cozy Canadian Living,35686195,Astrid,,Palmerston-Little Italy,43.66033,-79.42773,Private room,60,1,0,,,1,0
23871506,"Heart of Kensington( lower level, budget friendly)",41211169,Richard,,Kensington-Chinatown,43.65502,-79.40384,Entire home/apt,100,2,64,2019-07-24,3.89,3,63
23871671,Condo w large balcony in heart of downtown Toronto,179342185,Naomi,,Waterfront Communities-The Island,43.64562,-79.39131,Entire home/apt,98,1,8,2019-08-05,1.45,1,148
23871931,Large bedroom with amazing view close to subway,67912450,Nancy,,Dovercourt-Wallace Emerson-Junction,43.66052,-79.43363,Private room,45,1,104,2019-07-21,6.35,7,36
23872460,New Private Bedroom & private on suite bathroom,153679445,Manuel,,Rexdale-Kipling,43.7329,-79.57415,Private room,80,1,19,2019-06-21,1.45,4,172
23872603,Heart of Kensington( spacious lofty 1 bdrm),41211169,Richard,,Kensington-Chinatown,43.6564,-79.40213,Entire home/apt,140,2,70,2019-07-21,4.28,3,67
23872685,Clean cozy room close to subway,67912450,Nancy,,Dovercourt-Wallace Emerson-Junction,43.66074,-79.43505,Private room,45,1,50,2019-07-17,3.04,7,46
23875582,New private bedroom with private on suite bathroom,153679445,Manuel,,Rexdale-Kipling,43.73293,-79.57431,Private room,60,1,29,2019-07-01,1.86,4,168
23878064,Private loft with living space close to subway,67912450,Nancy,,Dovercourt-Wallace Emerson-Junction,43.66211,-79.43589,Private room,54,1,79,2019-07-25,4.90,7,62
23879623,"2 BDRM + Parking + Sofabed - Ent. District, MTCC",179418323,Shane,,Waterfront Communities-The Island,43.64068,-79.38292,Entire home/apt,111,1,80,2019-08-02,4.75,1,40
23880006,"Private, Lower Level Two Bedroom Gem in Prime Little Italy.",47624392,Sandro,,Palmerston-Little Italy,43.65542,-79.41861,Entire home/apt,125,2,111,2019-08-05,6.59,1,3
23880150,*Cute* High Park Condo with views,2096034,Anto,,High Park North,43.65346,-79.46949,Entire home/apt,100,2,17,2019-07-17,1.07,1,119
23880533,Incredible View! Central Luxury Condo w/ Parking,179430203,Yan,,Waterfront Communities-The Island,43.64234,-79.38282,Entire home/apt,150,1,33,2018-09-29,1.99,1,0
23881781,For QUIET Guests! Simple Condo in Prime Location!!,125889471,Tom,,Waterfront Communities-The Island,43.64253,-79.38114,Entire home/apt,109,1,43,2019-07-29,2.56,1,11
23882081,650 s.f. of charm downtown: your city cottage,48742254,Robert,,Cabbagetown-South St.James Town,43.66714,-79.37227,Entire home/apt,114,1,194,2019-08-07,11.71,2,143
23882941,"Cozy, serene studio in trendy Parkdale",83541137,Ahmad,,South Parkdale,43.63778,-79.43372,Entire home/apt,75,2,0,,,1,0
23883291,Live Like a Local in a Renovated Century Home Guest Suite,102637412,Michelle,,Greenwood-Coxwell,43.66875,-79.3179,Entire home/apt,76,2,57,2019-08-03,3.45,1,270
23884043,Beautiful Private Room in Toronto (A),153757180,W.,,Caledonia-Fairbank,43.68944,-79.45014,Private room,36,14,6,2019-05-13,0.48,4,67
23884451,"Bachelor Flat
+kitchen+bath+wifi+laundry+parking",76373347,Yuling,,Kennedy Park,43.72376,-79.26271,Entire home/apt,50,30,0,,,7,285
23884664,LOCATION! Spacious Master Room on Yonge and Finch,151305987,Kostiantyn,,Newtonbrook East,43.78828,-79.41667,Private room,36,2,41,2019-06-25,2.45,2,185
23892974,Sunny room private bathroom.,12013800,Esther,,Corso Italia-Davenport,43.67502,-79.44087,Private room,34,2,8,2019-08-05,0.58,3,7
23893323,"En-suite W/Private W, CNtower views /Luxury condo",8520989,Chantellese,,Niagara,43.63694,-79.40522,Private room,90,1,47,2019-01-05,2.84,1,36
23894132,Beautiful spacious apartment in Little Italy,4746342,Sarah,,Trinity-Bellwoods,43.65375,-79.42268,Private room,48,2,6,2018-05-27,0.37,1,0
23895091,The Yellow Suite,179569152,Aldo,,Annex,43.67573,-79.40236,Entire home/apt,125,2,0,,,1,79
23895246,YORKVILLE HOTEL STYLE SUITE PLUS SUPERHOSTED FOR 3,71967324,Daniel,,Annex,43.66942,-79.39334,Entire home/apt,199,1,65,2019-07-09,3.86,1,68
23897281,my place shelly,179588444,Shelly,,South Parkdale,43.63901,-79.4285,Private room,150,11,0,,,1,364
23899304,5-STAR LOCATION LOFT - UNBELIEVABLE VIEWS,36748066,Jess,,Niagara,43.63672,-79.40487,Entire home/apt,150,2,36,2019-07-29,2.36,3,323
23899941,2 Bedroom Luxurious Suite in Core Downtown,39868464,Eddie,,Bay Street Corridor,43.65934,-79.38584,Entire home/apt,169,1,44,2019-07-23,2.89,2,253
23901835,Above The City Lights!!!,39250631,James  & Andrea,,Waterfront Communities-The Island,43.64303,-79.3829,Entire home/apt,100,1,80,2019-07-25,4.74,2,86
23903551,Toronto Condo in Theater District,20953187,Loraine,,Waterfront Communities-The Island,43.64629,-79.39115,Entire home/apt,210,10,0,,,1,0
23904121,Spacious Bedroom (RM 301) close to Eaton!,175695432,Naidan,,Moss Park,43.66189,-79.37592,Private room,100,1,33,2019-07-12,2.09,4,295
23904839,Private Room (RM 201) close to Eaton Center,175695432,Naidan,,Bay Street Corridor,43.65423,-79.38421,Private room,80,1,60,2019-07-25,3.62,4,180
23905850,Private Entrance Cozy Suite,57963886,Mallory,,Birchcliffe-Cliffside,43.71169,-79.25691,Entire home/apt,52,1,42,2019-07-24,3.76,1,83
23911565,Fully Furnished 2bedroom 2bathroom Apt-Yonge/Shepp,1718194,Shaz And Kanwal,,Willowdale East,43.75689,-79.40484,Entire home/apt,149,7,4,2019-06-26,0.29,31,167
23916793,Cozy Clean Room with Private Ensuite Bathroom,50535614,Kayla,,Agincourt North,43.803,-79.27399,Entire home/apt,150,1,27,2019-05-30,1.61,17,88
23920545,YORKVILLE HOTEL STYLE SAPHIRE SUITE SLEEPS 3 2TV'S,36175659,John,,Annex,43.67106,-79.39467,Entire home/apt,169,1,47,2019-07-05,2.80,9,60
23920891,"Walk Up, Walk Out Perfect Location! Beauty Loft",21096483,Dallas,,Niagara,43.6411,-79.41514,Entire home/apt,220,3,22,2019-07-14,1.63,1,36
23921366,Luxury Condo - 1 BR available with parking,124714358,Gayatri,,Willowdale East,43.7573,-79.40781,Private room,65,7,2,2018-07-12,0.15,1,238
23923844,"~ Prime Location, Stylish, Comfortable & Modern ~",364127,David,,Waterfront Communities-The Island,43.64502,-79.40181,Entire home/apt,200,4,24,2018-10-20,1.46,1,0
23924383,4 Beds + 8 ppl - Waterfront Condo,179843306,Craig,,Waterfront Communities-The Island,43.64291,-79.38225,Entire home/apt,111,1,94,2019-07-31,5.66,1,58
23924891,Downtown condo with Great view of the City!,16062988,Erica,,Waterfront Communities-The Island,43.64071,-79.39186,Entire home/apt,150,2,1,2018-04-02,0.06,1,0
23925213,"Clean, Spacious Sanctuary In Hip West Queen West",737460,Andrea & Paul,,Little Portugal,43.64475,-79.42397,Entire home/apt,94,2,80,2019-08-08,4.84,1,41
23933487,"Downtown modern room on quiet street, free parking",25718321,Aj,,Regent Park,43.65755,-79.36432,Private room,54,3,68,2019-08-03,4.06,1,21
23934293,Modern Cozy Basement Suite,67351146,Ali&Richard,,East End-Danforth,43.68375,-79.30559,Entire home/apt,80,2,2,2018-04-25,0.12,1,0
23934911,Three Bedroom Private Home,7635756,Roxana,,South Riverdale,43.66314,-79.35076,Entire home/apt,155,2,3,2019-07-29,3,1,38
23939125,Private room steps to Subway and Airport train-202,177508014,Alice,,Dovercourt-Wallace Emerson-Junction,43.66104,-79.44769,Private room,76,2,31,2019-08-06,1.87,3,139
23943966,"Contemporary Living, Heart of Danforth, Queen Bed",107338385,Justin,,Woodbine-Lumsden,43.6947,-79.31451,Private room,42,1,40,2019-07-22,2.41,3,61
23944815,Modern & Bright 2BR Condo w/ Large Balcony,16159986,Katie,,Kensington-Chinatown,43.65719,-79.40106,Entire home/apt,150,2,21,2019-03-31,1.41,1,0
23945122,Luxury condo beside CN Tower & MTCC with parking!,180030738,Alec,,Waterfront Communities-The Island,43.64443,-79.39025,Entire home/apt,190,4,29,2019-07-08,1.93,1,40
23948339,Studio basement apartment with private entrance,92540617,Nadine,,Caledonia-Fairbank,43.68272,-79.45803,Entire home/apt,70,3,14,2019-04-30,0.92,1,217
23955694,"Stylish and Cozy Apart., your home away from home",180129061,Yovel,,Mount Pleasant West,43.71046,-79.39481,Entire home/apt,96,6,2,2018-05-02,0.13,1,319
23957807,Large & Luxurious Corner Suite in Trendy King West,180145843,Clint,,Waterfront Communities-The Island,43.64527,-79.39896,Entire home/apt,299,2,87,2019-06-28,5.46,1,0
23958776,City cottage in Leslieville,1887673,Dana,,Greenwood-Coxwell,43.66937,-79.32646,Entire home/apt,75,2,42,2019-01-27,2.56,1,0
23960022,studio on Yonge  St. & St.Clair Ave,180168120,Shane,,Rosedale-Moore Park,43.68761,-79.39316,Entire home/apt,89,2,25,2019-07-20,1.55,1,324
23960258,Leslieville Rooftop - 3BR+6ppl+Easy Parking,42206816,Sameena,,South Riverdale,43.66418,-79.33174,Entire home/apt,150,2,43,2019-07-28,2.76,2,319
23963245,New Private Bedroom + Private On Suit Bathroom,153679445,Manuel,,Rexdale-Kipling,43.73307,-79.57246,Private room,50,1,8,2019-06-30,0.49,4,132
23963789,Clean and cozy room in lively neighbourhood,179102478,Ann,,Niagara,43.64422,-79.41548,Private room,50,2,21,2019-08-03,4.29,1,14
23964122,Simply Comfort. Luxurious Downtown Suite,10202618,SimplyComfort,,Waterfront Communities-The Island,43.6428,-79.38076,Entire home/apt,299,1,23,2019-05-20,1.43,92,326
23965461,Simply Comfort. Stylish Apartment with Fireplace,10202618,SimplyComfort,,Waterfront Communities-The Island,43.63784,-79.39925,Entire home/apt,299,1,20,2019-05-05,1.27,92,331
23974744,A Clean and cozy studio in downtown,176413135,Nadir,,Church-Yonge Corridor,43.665,-79.37996,Entire home/apt,80,1,106,2019-08-07,6.42,2,41
